DRUG_COSMICID,pred_norm_cells_0,pred_norm_cells_1,pred_norm_cells_2,pred_norm_cells_3,pred_norm_cells_4,pred_norm_cells_5,pred_norm_cells_6,pred_norm_cells_7,pred_norm_cells_8,pred_norm_cells_9,param_1,param_2,param_3,param_4
344_908125,0.9999999403953552,1.0069125890731812,0.987824022769928,0.953752338886261,0.8064554929733276,0.5811671614646912,0.2568654716014862,0.09036967158317566,0.007792161777615547,0.0095071354880929,-3.353283968681881,0.9933921778211962,6.221569948178368,-0.048190697405672556
344_906823,0.9999999403953552,1.0069125890731812,0.987824022769928,0.953752338886261,0.8064554929733276,0.5811671614646912,0.2568654716014862,0.09036967158317566,0.007792161777615547,0.0095071354880929,-3.353283968681881,0.9933921778211962,6.221569948178368,-0.048190697405672556
344_908134,0.9999999403953552,1.0069125890731812,0.987824022769928,0.953752338886261,0.8064554929733276,0.5276675820350647,0.2568654716014862,0.09036967158317566,0.007792161777615547,0.0095071354880929,-3.3715151241428094,0.9973851510009726,6.034813830724792,-0.043222760593222255
344_687561,0.9999999403953552,1.0069125890731812,0.987824022769928,0.953752338886261,0.8064554929733276,0.5811671614646912,0.2568654716014862,0.09036967158317566,0.007792161777615547,0.0095071354880929,-3.353283968681881,0.9933921778211962,6.221569948178368,-0.048190697405672556
344_909696,0.9999999403953552,1.0069125890731812,0.987824022769928,0.953752338886261,0.8064554929733276,0.5276675820350647,0.2568654716014862,0.09036967158317566,0.007792161777615547,0.0095071354880929,-3.3715151241428094,0.9973851510009726,6.034813830724792,-0.043222760593222255
344_907286,0.9999999403953552,1.0069125890731812,0.987824022769928,0.953752338886261,0.8064554929733276,0.5276675820350647,0.2568654716014862,0.09036967158317566,0.007792161777615547,0.0095071354880929,-3.3715151241428094,0.9973851510009726,6.034813830724792,-0.043222760593222255
344_907272,0.9999999403953552,1.0069125890731812,0.987824022769928,0.953752338886261,0.8064554929733276,0.5811671614646912,0.2568654716014862,0.09036967158317566,0.007792161777615547,0.0095071354880929,-3.353283968681881,0.9933921778211962,6.221569948178368,-0.048190697405672556
344_909255,0.9999999403953552,1.0069125890731812,0.987824022769928,0.953752338886261,0.8064554929733276,0.5276675820350647,0.2568654716014862,0.09036967158317566,0.007792161777615547,0.0095071354880929,-3.3715151241428094,0.9973851510009726,6.034813830724792,-0.043222760593222255
136_1290922,0.9924184679985046,0.9924870729446411,0.9608439803123474,0.8390974402427673,0.7204691171646118,0.5265425443649292,0.37885114550590515,0.19272466003894806,0.061165742576122284,0.046641524881124496,-1.4330224797517073,0.9918549747471421,3.2381383945372932,-0.21469475716066155
136_905973,0.9924184679985046,0.9923775792121887,0.9610802531242371,0.8357977271080017,0.728901743888855,0.539249837398529,0.37885114550590515,0.19272466003894806,0.0610792338848114,0.046641524881124496,-1.4243756633201454,0.990059955175034,3.275718260693617,-0.21833523157419663
136_907045,0.9924184679985046,0.9924783110618591,0.9608439803123474,0.8390974402427673,0.731626033782959,0.5399715900421143,0.37885114550590515,0.19272466003894806,0.0610792338848114,0.0466315932571888,-1.4535227123082757,0.9896065160582299,3.3197470686366826,-0.21114696439074918
136_907287,0.9924184679985046,0.9923863410949707,0.9618571996688843,0.8415846824645996,0.7177448272705078,0.5289785265922546,0.38213294744491577,0.19549255073070526,0.061165742576122284,0.0466315932571888,-1.403106668276595,0.9925537339028634,3.211907868265498,-0.22197553620602256
136_910399,0.9924184679985046,0.9926474690437317,0.9616209268569946,0.8448843955993652,0.7201722860336304,0.5289785265922546,0.3816536068916321,0.19358770549297333,0.061165742576122284,0.046641524881124496,-1.441859827788929,0.9921088816748225,3.2619909807611522,-0.21251807713744775
136_1298144,0.9924184679985046,0.9922404289245605,0.9618571996688843,0.8415846824645996,0.7180416584014893,0.5297002792358398,0.38213294744491577,0.19549255073070526,0.061165742576122284,0.0466315932571888,-1.4030939972750875,0.9924145407826672,3.2145257947323804,-0.22203804322516793
136_909709,0.9924184679985046,0.9924870729446411,0.9608439803123474,0.8390974402427673,0.7204691171646118,0.5265425443649292,0.37885114550590515,0.19272466003894806,0.061165742576122284,0.0466315932571888,-1.4329584537754592,0.9918556296923029,3.238087331739367,-0.2147181438584419
136_1290797,0.9924184679985046,0.9924870729446411,0.9608439803123474,0.8400883078575134,0.7201722860336304,0.5247969031333923,0.3767891824245453,0.1923593133687973,0.061165742576122284,0.046641524881124496,-1.4547432664460644,0.9918587504004033,3.255218190694175,-0.20914047833472224
136_907312,0.9924184679985046,0.9924008250236511,0.9610802531242371,0.8357977271080017,0.7194291353225708,0.5265425443649292,0.37837180495262146,0.19272466003894806,0.061165742576122284,0.0466315932571888,-1.4132193750785882,0.9920350847705398,3.210112070523547,-0.21973525730247395
136_724872,0.9924184679985046,0.9925467371940613,0.9610802531242371,0.8357977271080017,0.7177448272705078,0.525820791721344,0.37837180495262146,0.19081981480121613,0.061165742576122284,0.0466315932571888,-1.416898868676264,0.9921970785178655,3.208113990099616,-0.21903988281638131
136_1240134,0.9924184679985046,0.9925015568733215,0.9616209268569946,0.8448843955993652,0.7218565940856934,0.5297002792358398,0.3816536068916321,0.19549255073070526,0.061165742576122284,0.0466315932571888,-1.4383020905199808,0.9919498886598187,3.264170098902303,-0.21317082992208813
136_1298219,0.9924184679985046,0.9923775792121887,0.9610802531242371,0.8357977271080017,0.728901743888855,0.539249837398529,0.37885114550590515,0.19272466003894806,0.0610792338848114,0.0466315932571888,-1.424311911708753,0.9900606212319133,3.2756667381815068,-0.2183587060627699
136_910687,0.9924184679985046,0.9923775792121887,0.9618571996688843,0.8425755500793457,0.730586051940918,0.5421054363250732,0.3800709843635559,0.1951272040605545,0.0610792338848114,0.0466315932571888,-1.4496317503369667,0.9900154509862636,3.3230558125548977,-0.21180867230384695
136_906864,0.9924184679985046,0.9925467371940613,0.9618571996688843,0.8415846824645996,0.7194291353225708,0.5297002792358398,0.3816536068916321,0.19358770549297333,0.061165742576122284,0.0466315932571888,-1.4191855454934936,0.9922070941842248,3.2338671533498853,-0.218328969629189
170_688087,0.9999999403953552,0.9930936098098755,0.9264854788780212,0.8442374467849731,0.6948347091674805,0.45894956588745117,0.2018556445837021,0.07491403818130493,0.01714451052248478,0.011815188452601433,-2.7905506439904584,0.9737685894731853,4.620835015289498,-0.07572650415113769
170_1240216,0.9999999403953552,0.9930936098098755,0.9264854788780212,0.8442374467849731,0.6948347091674805,0.45894956588745117,0.2018556445837021,0.07491403818130493,0.01714451052248478,0.011815188452601433,-2.7905506439904584,0.9737685894731853,4.620835015289498,-0.07572650415113769
170_910948,0.9999999403953552,0.9930936098098755,0.9264854788780212,0.8442374467849731,0.6948347091674805,0.45894956588745117,0.2018556445837021,0.07491403818130493,0.01714451052248478,0.011815188452601433,-2.7905506439904584,0.9737685894731853,4.620835015289498,-0.07572650415113769
170_688006,0.9999999403953552,0.9930936098098755,0.9264854788780212,0.8442374467849731,0.6948347091674805,0.45894956588745117,0.2018556445837021,0.07491403818130493,0.01714451052248478,0.011815188452601433,-2.7905506439904584,0.9737685894731853,4.620835015289498,-0.07572650415113769
170_1240190,0.9999999403953552,0.9930936098098755,0.9264854788780212,0.8442374467849731,0.6948347091674805,0.45894956588745117,0.2018556445837021,0.07491403818130493,0.01714451052248478,0.011815188452601433,-2.7905506439904584,0.9737685894731853,4.620835015289498,-0.07572650415113769
170_910911,0.9999999403953552,0.9930936098098755,0.9264854788780212,0.8442374467849731,0.6948347091674805,0.45894956588745117,0.2018556445837021,0.07491403818130493,0.01714451052248478,0.011815188452601433,-2.7905506439904584,0.9737685894731853,4.620835015289498,-0.07572650415113769
170_908145,0.9999999403953552,0.9930936098098755,0.9264854788780212,0.8442374467849731,0.6948347091674805,0.45894956588745117,0.2018556445837021,0.07491403818130493,0.01714451052248478,0.011815188452601433,-2.7905506439904584,0.9737685894731853,4.620835015289498,-0.07572650415113769
170_1240160,0.9999999403953552,0.9930936098098755,0.9264854788780212,0.8442374467849731,0.6948347091674805,0.45894956588745117,0.2018556445837021,0.07491403818130493,0.01714451052248478,0.011815188452601433,-2.7905506439904584,0.9737685894731853,4.620835015289498,-0.07572650415113769
170_687590,0.9999999403953552,0.9930936098098755,0.9264854788780212,0.8442374467849731,0.6948347091674805,0.45894956588745117,0.2018556445837021,0.07491403818130493,0.01714451052248478,0.011815188452601433,-2.7905506439904584,0.9737685894731853,4.620835015289498,-0.07572650415113769
170_949156,0.9999999403953552,0.9930936098098755,0.9264854788780212,0.8442374467849731,0.6948347091674805,0.45894956588745117,0.2018556445837021,0.07491403818130493,0.01714451052248478,0.011815188452601433,-2.7905506439904584,0.9737685894731853,4.620835015289498,-0.07572650415113769
170_910853,0.9999999403953552,0.9930936098098755,0.9264854788780212,0.8442374467849731,0.6948347091674805,0.45894956588745117,0.2018556445837021,0.07491403818130493,0.01714451052248478,0.011815188452601433,-2.7905506439904584,0.9737685894731853,4.620835015289498,-0.07572650415113769
170_907043,0.9999999403953552,0.9930936098098755,0.9264854788780212,0.8442374467849731,0.6948347091674805,0.45894956588745117,0.2018556445837021,0.07491403818130493,0.01714451052248478,0.011815188452601433,-2.7905506439904584,0.9737685894731853,4.620835015289498,-0.07572650415113769
170_722045,0.9999999403953552,0.9930936098098755,0.9264854788780212,0.8442374467849731,0.6948347091674805,0.45894956588745117,0.2018556445837021,0.07491403818130493,0.01714451052248478,0.011815188452601433,-2.7905506439904584,0.9737685894731853,4.620835015289498,-0.07572650415113769
170_910689,0.9999999403953552,0.9930936098098755,0.9264854788780212,0.8442374467849731,0.6948347091674805,0.45894956588745117,0.2018556445837021,0.07491403818130493,0.01714451052248478,0.011815188452601433,-2.7905506439904584,0.9737685894731853,4.620835015289498,-0.07572650415113769
170_910910,0.9999999403953552,0.9930936098098755,0.9264854788780212,0.8442374467849731,0.6948347091674805,0.45894956588745117,0.2018556445837021,0.07491403818130493,0.01714451052248478,0.011815188452601433,-2.7905506439904584,0.9737685894731853,4.620835015289498,-0.07572650415113769
170_909976,0.9999999403953552,0.9930936098098755,0.9264854788780212,0.8442374467849731,0.6948347091674805,0.45894956588745117,0.2018556445837021,0.07491403818130493,0.01714451052248478,0.011815188452601433,-2.7905506439904584,0.9737685894731853,4.620835015289498,-0.07572650415113769
170_924104,0.9999999403953552,0.9930936098098755,0.9264854788780212,0.8442374467849731,0.6948347091674805,0.45894956588745117,0.2018556445837021,0.07491403818130493,0.01714451052248478,0.011815188452601433,-2.7905506439904584,0.9737685894731853,4.620835015289498,-0.07572650415113769
170_908445,0.9999999403953552,0.9930936098098755,0.9264854788780212,0.8442374467849731,0.6948347091674805,0.45894956588745117,0.2018556445837021,0.07491403818130493,0.01714451052248478,0.011815188452601433,-2.7905506439904584,0.9737685894731853,4.620835015289498,-0.07572650415113769
170_906834,0.9999999403953552,0.9930936098098755,0.9264854788780212,0.8442374467849731,0.6948347091674805,0.45894956588745117,0.2018556445837021,0.07491403818130493,0.01714451052248478,0.011815188452601433,-2.7905506439904584,0.9737685894731853,4.620835015289498,-0.07572650415113769
170_1299081,0.9999999403953552,0.9930936098098755,0.9264854788780212,0.8442374467849731,0.6948347091674805,0.45894956588745117,0.2018556445837021,0.07491403818130493,0.01714451052248478,0.011815188452601433,-2.7905506439904584,0.9737685894731853,4.620835015289498,-0.07572650415113769
170_905933,0.9999999403953552,0.9930936098098755,0.9264854788780212,0.8442374467849731,0.6948347091674805,0.45894956588745117,0.2018556445837021,0.07491403818130493,0.01714451052248478,0.011815188452601433,-2.7905506439904584,0.9737685894731853,4.620835015289498,-0.07572650415113769
170_908476,0.9999999403953552,0.9930936098098755,0.9264854788780212,0.8442374467849731,0.6948347091674805,0.45894956588745117,0.2018556445837021,0.07491403818130493,0.01714451052248478,0.011815188452601433,-2.7905506439904584,0.9737685894731853,4.620835015289498,-0.07572650415113769
170_1298347,0.9999999403953552,0.9930936098098755,0.9264854788780212,0.8442374467849731,0.6948347091674805,0.45894956588745117,0.2018556445837021,0.07491403818130493,0.01714451052248478,0.011815188452601433,-2.7905506439904584,0.9737685894731853,4.620835015289498,-0.07572650415113769
170_1327775,0.9999999403953552,0.9930936098098755,0.9264854788780212,0.8442374467849731,0.6948347091674805,0.45894956588745117,0.2018556445837021,0.07491403818130493,0.01714451052248478,0.011815188452601433,-2.7905506439904584,0.9737685894731853,4.620835015289498,-0.07572650415113769
170_907066,0.9999999403953552,0.9930936098098755,0.9264854788780212,0.8442374467849731,0.6948347091674805,0.45894956588745117,0.2018556445837021,0.07491403818130493,0.01714451052248478,0.011815188452601433,-2.7905506439904584,0.9737685894731853,4.620835015289498,-0.07572650415113769
170_909253,0.9999999403953552,0.9930936098098755,0.9264854788780212,0.8442374467849731,0.6948347091674805,0.45894956588745117,0.2018556445837021,0.07491403818130493,0.01714451052248478,0.011815188452601433,-2.7905506439904584,0.9737685894731853,4.620835015289498,-0.07572650415113769
170_905938,0.9999999403953552,0.9930936098098755,0.9264854788780212,0.8442374467849731,0.6948347091674805,0.45894956588745117,0.2018556445837021,0.07491403818130493,0.01714451052248478,0.011815188452601433,-2.7905506439904584,0.9737685894731853,4.620835015289498,-0.07572650415113769
170_946356,0.9999999403953552,0.9930936098098755,0.9264854788780212,0.8442374467849731,0.6948347091674805,0.45894956588745117,0.2018556445837021,0.07491403818130493,0.01714451052248478,0.011815188452601433,-2.7905506439904584,0.9737685894731853,4.620835015289498,-0.07572650415113769
170_688014,0.9999999403953552,0.9930936098098755,0.9264854788780212,0.8442374467849731,0.6948347091674805,0.45894956588745117,0.2018556445837021,0.07491403818130493,0.01714451052248478,0.011815188452601433,-2.7905506439904584,0.9737685894731853,4.620835015289498,-0.07572650415113769
170_1240145,0.9999999403953552,0.9930936098098755,0.9264854788780212,0.8442374467849731,0.6948347091674805,0.45894956588745117,0.2018556445837021,0.07491403818130493,0.01714451052248478,0.011815188452601433,-2.7905506439904584,0.9737685894731853,4.620835015289498,-0.07572650415113769
170_907791,0.9999999403953552,0.9930936098098755,0.9264854788780212,0.8442374467849731,0.6948347091674805,0.45894956588745117,0.2018556445837021,0.07491403818130493,0.01714451052248478,0.011815188452601433,-2.7905506439904584,0.9737685894731853,4.620835015289498,-0.07572650415113769
170_946358,0.9999999403953552,0.9930936098098755,0.9264854788780212,0.8442374467849731,0.6948347091674805,0.45894956588745117,0.2018556445837021,0.07491403818130493,0.01714451052248478,0.011815188452601433,-2.7905506439904584,0.9737685894731853,4.620835015289498,-0.07572650415113769
170_1303897,0.9999999403953552,0.9930936098098755,0.9264854788780212,0.8442374467849731,0.6948347091674805,0.45894956588745117,0.2018556445837021,0.07491403818130493,0.01714451052248478,0.011815188452601433,-2.7905506439904584,0.9737685894731853,4.620835015289498,-0.07572650415113769
170_1330947,0.9999999403953552,0.9930936098098755,0.9264854788780212,0.8442374467849731,0.6948347091674805,0.45894956588745117,0.2018556445837021,0.07491403818130493,0.01714451052248478,0.011815188452601433,-2.7905506439904584,0.9737685894731853,4.620835015289498,-0.07572650415113769
170_910779,0.9999999403953552,0.9930936098098755,0.9264854788780212,0.8442374467849731,0.6948347091674805,0.45894956588745117,0.2018556445837021,0.07491403818130493,0.01714451052248478,0.011815188452601433,-2.7905506439904584,0.9737685894731853,4.620835015289498,-0.07572650415113769
170_687997,0.9999999403953552,0.9930936098098755,0.9264854788780212,0.8442374467849731,0.6948347091674805,0.45894956588745117,0.2018556445837021,0.07491403818130493,0.01714451052248478,0.011815188452601433,-2.7905506439904584,0.9737685894731853,4.620835015289498,-0.07572650415113769
170_905976,0.9999999403953552,0.9930936098098755,0.9264854788780212,0.8442374467849731,0.6948347091674805,0.45894956588745117,0.2018556445837021,0.07491403818130493,0.01714451052248478,0.011815188452601433,-2.7905506439904584,0.9737685894731853,4.620835015289498,-0.07572650415113769
170_906999,0.9999999403953552,0.9930936098098755,0.9264854788780212,0.8442374467849731,0.6948347091674805,0.45894956588745117,0.2018556445837021,0.07491403818130493,0.01714451052248478,0.011815188452601433,-2.7905506439904584,0.9737685894731853,4.620835015289498,-0.07572650415113769
170_908125,0.9999999403953552,0.9930936098098755,0.9264854788780212,0.8442374467849731,0.6948347091674805,0.45894956588745117,0.2018556445837021,0.07491403818130493,0.01714451052248478,0.011815188452601433,-2.7905506439904584,0.9737685894731853,4.620835015289498,-0.07572650415113769
170_909703,0.9999999403953552,0.9930936098098755,0.9264854788780212,0.8442374467849731,0.6948347091674805,0.45894956588745117,0.2018556445837021,0.07491403818130493,0.01714451052248478,0.011815188452601433,-2.7905506439904584,0.9737685894731853,4.620835015289498,-0.07572650415113769
170_906844,0.9999999403953552,0.9930936098098755,0.9264854788780212,0.8442374467849731,0.6948347091674805,0.45894956588745117,0.2018556445837021,0.07491403818130493,0.01714451052248478,0.011815188452601433,-2.7905506439904584,0.9737685894731853,4.620835015289498,-0.07572650415113769
170_909713,0.9999999403953552,0.9930936098098755,0.9264854788780212,0.8442374467849731,0.6948347091674805,0.45894956588745117,0.2018556445837021,0.07491403818130493,0.01714451052248478,0.011815188452601433,-2.7905506439904584,0.9737685894731853,4.620835015289498,-0.07572650415113769
170_753586,0.9999999403953552,0.9930936098098755,0.9264854788780212,0.8442374467849731,0.6948347091674805,0.45894956588745117,0.2018556445837021,0.07491403818130493,0.01714451052248478,0.011815188452601433,-2.7905506439904584,0.9737685894731853,4.620835015289498,-0.07572650415113769
170_908120,0.9999999403953552,0.9930936098098755,0.9264854788780212,0.8442374467849731,0.6948347091674805,0.45894956588745117,0.2018556445837021,0.07491403818130493,0.01714451052248478,0.011815188452601433,-2.7905506439904584,0.9737685894731853,4.620835015289498,-0.07572650415113769
170_1298350,0.9999999403953552,0.9930936098098755,0.9264854788780212,0.8442374467849731,0.6948347091674805,0.45894956588745117,0.2018556445837021,0.07491403818130493,0.01714451052248478,0.011815188452601433,-2.7905506439904584,0.9737685894731853,4.620835015289498,-0.07572650415113769
170_1303900,0.9999999403953552,0.9930936098098755,0.9264854788780212,0.8442374467849731,0.6948347091674805,0.45894956588745117,0.2018556445837021,0.07491403818130493,0.01714451052248478,0.011815188452601433,-2.7905506439904584,0.9737685894731853,4.620835015289498,-0.07572650415113769
170_949176,0.9999999403953552,0.9930936098098755,0.9264854788780212,0.8442374467849731,0.6948347091674805,0.45894956588745117,0.2018556445837021,0.07491403818130493,0.01714451052248478,0.011815188452601433,-2.7905506439904584,0.9737685894731853,4.620835015289498,-0.07572650415113769
170_753558,0.9999999403953552,0.9930936098098755,0.9264854788780212,0.8442374467849731,0.6948347091674805,0.45894956588745117,0.2018556445837021,0.07491403818130493,0.01714451052248478,0.011815188452601433,-2.7905506439904584,0.9737685894731853,4.620835015289498,-0.07572650415113769
170_907059,0.9999999403953552,0.9930936098098755,0.9264854788780212,0.8442374467849731,0.6948347091674805,0.45894956588745117,0.2018556445837021,0.07491403818130493,0.01714451052248478,0.011815188452601433,-2.7905506439904584,0.9737685894731853,4.620835015289498,-0.07572650415113769
170_753620,0.9999999403953552,0.9930936098098755,0.9264854788780212,0.8442374467849731,0.6948347091674805,0.45894956588745117,0.2018556445837021,0.07491403818130493,0.01714451052248478,0.011815188452601433,-2.7905506439904584,0.9737685894731853,4.620835015289498,-0.07572650415113769
170_1331048,0.9999999403953552,0.9930936098098755,0.9264854788780212,0.8442374467849731,0.6948347091674805,0.45894956588745117,0.2018556445837021,0.07491403818130493,0.01714451052248478,0.011815188452601433,-2.7905506439904584,0.9737685894731853,4.620835015289498,-0.07572650415113769
170_949170,0.9999999403953552,0.9930936098098755,0.9264854788780212,0.8442374467849731,0.6948347091674805,0.45894956588745117,0.2018556445837021,0.07491403818130493,0.01714451052248478,0.011815188452601433,-2.7905506439904584,0.9737685894731853,4.620835015289498,-0.07572650415113769
170_1240158,0.9999999403953552,0.9930936098098755,0.9264854788780212,0.8442374467849731,0.6948347091674805,0.45894956588745117,0.2018556445837021,0.07491403818130493,0.01714451052248478,0.011815188452601433,-2.7905506439904584,0.9737685894731853,4.620835015289498,-0.07572650415113769
170_1240205,0.9999999403953552,0.9930936098098755,0.9264854788780212,0.8442374467849731,0.6948347091674805,0.45894956588745117,0.2018556445837021,0.07491403818130493,0.01714451052248478,0.011815188452601433,-2.7905506439904584,0.9737685894731853,4.620835015289498,-0.07572650415113769
170_753554,0.9999999403953552,0.9930936098098755,0.9264854788780212,0.8442374467849731,0.6948347091674805,0.45894956588745117,0.2018556445837021,0.07491403818130493,0.01714451052248478,0.011815188452601433,-2.7905506439904584,0.9737685894731853,4.620835015289498,-0.07572650415113769
331_1240191,0.9999946355819702,0.9730782508850098,0.9086942076683044,0.710514485836029,0.6084606051445007,0.45345813035964966,0.26549676060676575,0.133992001414299,0.05197720229625702,0.07784518599510193,-1.5407490650565976,0.9918882298558986,2.6552230584867726,-0.1752299170311589
331_909731,0.9999946355819702,0.982734739780426,0.9782118201255798,0.6754662990570068,0.4296590983867645,0.5051781535148621,0.21834620833396912,0.1251327246427536,0.06340999901294708,0.08055821061134338,-2.0235886854979097,1.0179557889491946,2.7289518294074546,-0.07269596585483974
331_906836,0.9999946355819702,0.9735690355300903,0.9571279883384705,0.6301668286323547,0.5308738350868225,0.4708837568759918,0.34556350111961365,0.19008181989192963,0.0931282490491867,0.06599985063076019,-0.9679504485133773,1.0190538475904733,1.9985341265546883,-0.30775019632570494
331_906800,0.9999946355819702,1.0021679401397705,0.7704208493232727,0.6648156642913818,0.45094385743141174,0.42403820157051086,0.33146917819976807,0.15549854934215546,0.04848858714103699,0.03890470042824745,-0.5078472897605355,1.025044975341583,1.5643180607335847,-0.5830937451918369
331_909252,0.9999946355819702,1.0112513303756714,0.8085606694221497,0.7850254774093628,0.6505421996116638,0.5294929146766663,0.17778369784355164,0.050931014120578766,-0.0011973303044214845,0.05358339473605156,-2.2152194853198925,0.950263894262034,3.8465215059029894,-0.12800567943172594
331_1240192,0.9999946355819702,0.9829402565956116,0.9890500903129578,0.8561909198760986,0.5886330008506775,0.5185794234275818,0.2751413881778717,0.22142504155635834,0.014217997901141644,0.21494780480861664,-2.7113190147443453,1.0003102244876105,3.9733596584126554,0.057824821540178595
